id,title,funding_organization,maximum_monetary_value,desired_amount,application_date,deadline,status
GR-P109033-MA5,"Progressive impactful pricing structure","Martin, Taylor and Mcgee Trust",81100.15,52553.04,2022-08-25,2025-02-23,Pending
GR-P112126-GA3,"Polarized tertiary knowledgebase","Garcia-Bush Endowment",97265.61,68360.58,2023-07-23,2024-11-22,Denied
GR-P117534-SA6,"Proactive optimal frame","Sandoval, Adams and Thomas Trust",33677.22,22618.50,2022-11-16,2024-09-09,Approved
GR-P121034-BR4,"Programmable dedicated neural-net","Bryant, Rivera and Galvan Institute",95961.65,52519.27,2023-10-14,2024-08-30,Pending
GR-P126380-RO4,"Persistent content-based monitoring","Rogers, Brown and Allen Trust",39995.10,22570.09,2023-08-14,2024-07-21,Approved
GR-P127817-JO7,"Pre-emptive systemic moderator","Jones-Snyder Fund",99671.21,73246.38,2022-03-27,2024-08-24,Approved
GR-P129886-SM2,"Profound high-level info-mediaries","Smith-Hall Institute",89764.56,75802.65,2022-09-02,2024-03-27,Pending
GR-P139957-KN1,"Profound encompassing installation","Knight, Mitchell and Gray Federation",99529.33,53101.51,2023-09-01,2024-05-27,Pending
GR-P145180-MI8,"Progressive hybrid hub","Miranda Inc Trust",89433.76,63429.31,2022-12-28,2025-01-23,Denied
GR-P146747-WA0,"Persevering hybrid archive","Ward LLC Fund",63414.81,46558.06,2022-10-30,2024-11-10,Denied
GR-P147475-JE9,"Phased optimal secured line","Jenkins, Torres and Rose Fund",67782.56,55720.95,2023-12-29,2024-08-02,Approved
GR-P154977-RI0,"Persevering 5thgeneration artificial intelligence","Rivera-Lee Federation",25692.15,16043.99,2022-04-20,2024-07-30,Denied
GR-P157973-CA0,"Persistent human-resource benchmark","Carr, Palmer and Lopez Foundation",99458.42,67387.77,2022-10-20,2025-01-30,Denied
GR-P158125-SI7,"Progressive zero-defect software","Simpson, Ibarra and Anderson Trust",27962.74,19433.02,2023-08-17,2025-01-19,Denied
GR-P158792-SN8,"Phased executive approach","Snyder Inc Federation",49852.85,26233.96,2023-10-28,2024-08-08,Denied
GR-P160155-WE8,"Polarized client-server product","Weber-Thomas Fund",77642.80,66775.12,2022-08-28,2024-05-20,Pending
GR-P167020-ME4,"Proactive reciprocal hierarchy","Meyers-Harding Endowment",80618.83,46738.31,2023-06-14,2024-09-27,Pending
GR-P168955-CO6,"Proactive optimal help-desk","Cobb Group Fund",10735.50,9248.90,2022-11-16,2024-08-20,Denied
GR-P170497-WI2,"Pre-emptive human-resource success","Wilson-Smith Foundation",71909.26,62896.92,2022-06-22,2024-07-23,Approved
GR-P171119-CH5,"Public-key exuding data-warehouse","Chang, West and Allen Council",42064.14,27642.62,2022-05-05,2024-06-27,Pending
GR-P175911-PA7,"Progressive systemic framework","Padilla Ltd Federation",61075.90,48616.10,2023-06-17,2024-07-21,Approved
GR-P176422-MO4,"Phased even-keeled workforce","Morrow LLC Institute",84413.68,61030.86,2023-02-04,2025-01-09,Pending
GR-P176904-EL7,"Phased scalable methodology","Ellis, Smith and Mckenzie Foundation",24252.70,16050.54,2023-04-07,2024-05-01,Pending
GR-P187808-JE1,"Persistent fault-tolerant attitude","Jefferson-Rodriguez Fund",42110.15,24821.56,2022-07-11,2025-01-30,Denied
GR-P194204-WA8,"Polarized tangible infrastructure","Warren and Sons Council",16262.17,8532.18,2024-01-08,2024-04-14,Approved
GR-P195464-VE4,"Programmable tertiary array","Velazquez, Oconnor and Barton Trust",27784.75,19864.71,2022-12-04,2024-12-01,Denied
GR-P195809-ST8,"Programmable neutral info-mediaries","Stephens, Leach and Ellis Federation",99262.04,69948.70,2022-08-08,2025-02-26,Denied
GR-P199590-FL4,"Persevering radical definition","Fleming, Jarvis and Phillips Trust",77103.56,60546.11,2023-04-04,2024-08-09,Denied
GR-P201653-WA6,"Persistent intangible orchestration","Walker LLC Fund",70881.28,48483.97,2022-08-06,2025-01-23,Approved
GR-P203747-HA8,"Profound multi-state structure","Harris, Robinson and Walker Institute",10279.95,6429.98,2022-08-18,2024-12-30,Denied
GR-P207402-BO7,"Profound radical info-mediaries","Boyd, Kennedy and Fernandez Foundation",65338.99,49669.69,2023-05-27,2024-04-26,Approved
GR-P214031-NE7,"Profit-focused motivating parallelism","Nelson, Russo and Jackson Foundation",65020.81,37158.77,2023-06-07,2025-03-12,Pending
GR-P215217-MU6,"Polarized motivating archive","Murphy, Smith and Melendez Trust",18822.95,10944.23,2023-06-16,2024-03-29,Pending
GR-P216700-SO6,"Programmable heuristic intranet","Solomon and Sons Fund",45784.65,26718.88,2023-10-16,2024-08-03,Approved
GR-P226651-SC4,"Proactive client-server time-frame","Schultz-Chandler Federation",55114.97,47238.09,2023-04-14,2024-10-30,Approved
GR-P230696-CA5,"Polarized demand-driven superstructure","Carroll-Johnson Trust",78856.14,59716.79,2022-09-25,2024-06-06,Pending
GR-P234111-MA7,"Profit-focused tangible workforce","Mack Ltd Endowment",17144.19,11744.12,2023-09-27,2025-03-15,Denied
GR-P238572-RI0,"Polarized incremental policy","Rivera-Miller Council",79329.37,45638.69,2023-07-30,2024-10-23,Pending
GR-P238705-WI9,"Proactive bi-directional monitoring","Williams Group Fund",46328.71,25822.50,2022-09-09,2024-12-13,Pending
GR-P241655-BR2,"Proactive fault-tolerant array","Brown, Perry and Jones Trust",83665.95,68987.05,2023-02-02,2025-01-05,Denied
GR-P249140-SW4,"Programmable motivating contingency","Sweeney PLC Institute",49447.93,27852.54,2023-04-24,2025-02-12,Pending
GR-P253844-KE0,"Pre-emptive global Graphical User Interface","Kelly LLC Institute",66677.71,45642.70,2023-03-30,2024-11-25,Denied
GR-P259862-MC8,"Persistent reciprocal matrix","Mcgee LLC Institute",18376.41,9929.33,2022-10-18,2024-09-17,Approved
GR-P262626-VA5,"Programmable value-added website","Vasquez-Wilkerson Endowment",60904.12,43970.83,2023-02-25,2024-11-06,Denied
GR-P267772-CA1,"Phased attitude-oriented superstructure","Casey-Johnson Endowment",23420.04,16829.16,2023-12-11,2024-11-30,Approved
GR-P269925-JO0,"Profit-focused disintermediate policy","Johnston, Gregory and Nichols Fund",48892.35,30767.56,2022-04-30,2024-07-06,Approved
GR-P272177-MC0,"Persevering full-range matrices","Mccann-Johnson Endowment",92944.10,51629.98,2024-02-20,2025-02-25,Approved
GR-P273928-HA0,"Programmable object-oriented productivity","Hall Group Fund",50395.44,28128.30,2022-09-30,2024-09-05,Pending
GR-P278261-JO1,"Public-key asynchronous infrastructure","Johnson Inc Trust",39481.62,32946.53,2024-03-11,2024-05-16,Approved
GR-P281666-MI5,"Profit-focused empowering conglomeration","Mills, Gonzalez and Valentine Foundation",48674.80,25203.13,2023-11-15,2024-12-04,Approved
GR-P289814-GR4,"Proactive analyzing pricing structure","Green LLC Institute",72011.94,36934.77,2024-03-04,2024-12-02,Approved
GR-P297296-TH3,"Persistent encompassing monitoring","Thomas-Mueller Fund",45571.70,26260.28,2023-09-23,2025-01-22,Approved
GR-P302141-TA9,"Proactive intangible artificial intelligence","Taylor-Yu Institute",20044.48,15534.65,2023-07-09,2025-02-09,Pending
GR-P303545-CA4,"Polarized content-based Internet solution","Calhoun Inc Federation",41495.33,23638.89,2022-09-14,2024-10-21,Pending
GR-P303811-JO2,"Profit-focused neutral flexibility","Jones-Leblanc Endowment",76875.61,51540.54,2023-06-12,2024-08-12,Approved
GR-P306386-BU2,"Polarized clear-thinking function","Bush-Williams Trust",24092.40,12208.31,2024-01-22,2024-04-21,Pending
GR-P306882-SA2,"Progressive content-based product","Sanders PLC Foundation",83318.66,59717.72,2022-08-22,2024-10-20,Approved
GR-P308182-OR2,"Progressive tertiary extranet","Orr, Schmidt and Nguyen Trust",75190.76,58045.33,2022-12-12,2024-11-12,Approved
GR-P310506-GO6,"Public-key analyzing leverage","Gonzalez-Turner Trust",11909.56,10033.92,2023-08-16,2025-01-26,Denied
GR-P314940-MA8,"Profound demand-driven knowledge user","Maynard, Atkinson and Cain Institute",10642.96,7358.11,2024-03-08,2024-10-07,Approved
GR-P318730-YO7,"Profound client-driven array","Young and Sons Institute",93348.40,64940.69,2022-07-17,2024-07-05,Denied
GR-P319028-HE1,"Profound coherent neural-net","Hernandez, Patel and Miller Council",91577.81,64971.37,2023-01-21,2024-10-04,Approved
GR-P327870-NE6,"Progressive interactive complexity","Nelson, Gutierrez and Alvarez Institute",85914.79,57498.68,2022-07-06,2025-03-08,Approved
GR-P332339-KE4,"Proactive composite matrices","Keller-Williams Council",11543.68,7403.94,2022-05-04,2024-04-19,Pending
GR-P334351-SA4,"Persevering actuating projection","Sanchez-Hammond Council",17154.28,15373.45,2024-01-04,2024-08-08,Pending
GR-P337046-SM6,"Public-key intermediate flexibility","Smith, Alvarez and Smith Fund",28304.67,22478.40,2023-09-16,2024-09-06,Denied
GR-P337985-SC6,"Persistent responsive knowledge user","Scott, Miller and Holder Trust",85764.38,70699.14,2023-02-06,2024-06-22,Denied
GR-P338352-ST9,"Polarized zero administration system engine","Stevens Ltd Fund",33426.18,29683.84,2024-02-19,2024-10-21,Denied
GR-P339171-WA9,"Profound executive paradigm","Waters Inc Endowment",54914.32,48227.27,2023-07-09,2024-10-11,Approved
GR-P347564-TA1,"Persistent actuating archive","Taylor LLC Foundation",35348.16,20907.85,2024-03-11,2024-05-24,Denied
GR-P348222-DA7,"Persistent mobile circuit","Davila-Powell Council",97335.91,76953.71,2023-01-17,2025-03-21,Denied
GR-P352885-OC2,"Persevering fault-tolerant collaboration","Oconnell, Burns and Bautista Council",79844.03,58423.89,2023-04-22,2024-04-19,Approved
GR-P356359-GR2,"Phased non-volatile artificial intelligence","Griffin, Ashley and Bradley Federation",96013.15,75209.42,2022-06-22,2024-12-19,Denied
GR-P363963-MA9,"Polarized contextually-based utilization","Martinez-Henry Foundation",36091.52,32374.22,2023-04-29,2024-12-27,Pending
GR-P365224-MO3,"Profound mission-critical interface","Moody, Jones and Morris Trust",41753.92,37194.21,2022-11-03,2024-09-01,Approved
GR-P372919-BA5,"Profound analyzing hierarchy","Barajas Group Trust",32130.36,23494.34,2022-12-25,2024-07-20,Denied
GR-P375720-LA0,"Persevering eco-centric task-force","Lane Ltd Trust",40111.04,21352.61,2022-06-10,2024-10-10,Denied
GR-P378721-CH4,"Public-key client-server Internet solution","Chang, Valdez and Rosales Council",37466.78,21240.12,2024-01-04,2024-10-25,Pending
GR-P378746-HA1,"Phased uniform functionalities","Hansen, Mercer and Austin Institute",11312.79,6353.10,2024-02-01,2024-04-18,Pending
GR-P380599-TA2,"Programmable client-server definition","Tanner, Stokes and Fowler Federation",95763.77,52952.84,2022-06-12,2024-05-02,Denied
GR-P382367-JO7,"Programmable neutral superstructure","Johnson, Alvarado and Leon Council",65927.56,47313.99,2022-04-17,2024-05-09,Pending
GR-P384880-GR4,"Persistent interactive toolset","Green, Vincent and White Institute",22354.79,13110.80,2023-06-24,2024-07-30,Approved
GR-P390022-MO9,"Progressive disintermediate protocol","Moran-Warner Endowment",20316.61,11475.15,2023-03-09,2024-06-12,Approved
GR-P391845-CR0,"Public-key client-server capability","Cruz-Huang Council",78500.60,55354.80,2022-12-10,2024-12-17,Denied
GR-P398099-AL4,"Programmable radical Graphic Interface","Alvarado PLC Institute",63585.72,56643.97,2022-09-04,2024-05-19,Denied
GR-P400583-BR2,"Public-key fresh-thinking standardization","Brown Inc Fund",95223.35,74254.22,2022-08-22,2025-02-08,Approved
GR-P409825-PE1,"Proactive secondary capability","Perez-Keller Trust",45205.63,34067.60,2023-10-31,2025-02-17,Denied
GR-P415826-KI2,"Phased background workforce","King Ltd Federation",35013.79,26938.74,2024-02-12,2024-08-09,Denied
GR-P418050-OD6,"Progressive leadingedge project","Odonnell, Sawyer and Cooper Council",46696.74,27992.87,2022-09-26,2024-04-09,Denied
GR-P418460-WH2,"Proactive maximized migration","White, Bennett and Middleton Institute",57483.04,46189.09,2022-04-22,2024-05-25,Denied
GR-P424108-MU6,"Phased scalable monitoring","Munoz-Mitchell Foundation",37056.66,33048.80,2022-08-06,2025-01-07,Approved
GR-P429224-JO7,"Polarized intermediate flexibility","Johnson-Perkins Institute",52361.46,41089.87,2022-12-17,2024-08-23,Denied
GR-P429971-HA8,"Persistent context-sensitive challenge","Harmon-Berry Endowment",13146.50,7045.17,2023-07-08,2024-05-31,Denied
GR-P433513-DA7,"Phased web-enabled moratorium","Day, Lopez and Garcia Institute",58228.74,32220.76,2022-06-27,2024-09-15,Denied
GR-P434041-CH3,"Public-key eco-centric policy","Chan, Ramsey and Robinson Foundation",33698.79,21821.58,2024-02-13,2024-05-15,Denied
GR-P434957-GA2,"Phased background capacity","Galvan, Rowe and Castro Endowment",17501.74,13767.90,2023-05-12,2024-12-01,Approved
GR-P436995-JI8,"Profit-focused non-volatile application","Jimenez Group Council",72585.73,63206.52,2023-03-28,2024-06-16,Denied
GR-P445022-PA6,"Proactive motivating forecast","Patel and Sons Trust",57297.21,49731.68,2023-11-16,2024-09-12,Approved
GR-P446004-AD1,"Profit-focused demand-driven service-desk","Adams, Anderson and Perry Endowment",37693.89,24801.96,2022-12-01,2024-12-20,Approved
GR-P446371-HA0,"Persevering didactic flexibility","Harper-Thomas Institute",74919.43,64019.39,2022-08-30,2024-10-22,Denied
GR-P450379-MO7,"Pre-emptive clear-thinking concept","Morgan-Bowen Council",26761.49,23734.36,2023-05-07,2024-05-14,Approved
GR-P451990-HA1,"Profound asymmetric frame","Hanson and Sons Endowment",96991.00,52042.03,2024-03-21,2024-08-13,Approved
GR-P456611-SA6,"Pre-emptive bifurcated function","Sampson-Smith Endowment",18297.83,9288.39,2022-11-16,2024-06-11,Approved
GR-P459116-ST6,"Proactive coherent forecast","Stevenson Group Trust",43855.69,33566.25,2022-10-06,2024-04-19,Approved
GR-P465347-DI2,"Profit-focused encompassing encryption","Diaz LLC Institute",16186.40,12178.23,2023-11-22,2024-11-25,Approved
GR-P466405-EL1,"Proactive uniform contingency","Ellis, Koch and Alexander Institute",97431.14,52323.85,2024-02-21,2024-12-22,Denied
GR-P468720-SH0,"Persevering heuristic benchmark","Shaffer PLC Federation",84405.68,67934.45,2022-09-30,2024-11-19,Denied
GR-P477301-CO3,"Public-key 4thgeneration capability","Cook-Key Foundation",95836.43,85491.04,2023-05-13,2024-12-27,Approved
GR-P484153-SP2,"Programmable leadingedge secured line","Sparks, Campbell and Jones Endowment",96976.95,68276.53,2024-03-22,2024-09-02,Denied
GR-P495672-ST8,"Proactive non-volatile framework","Steele Inc Council",13379.14,9484.75,2024-01-28,2024-08-15,Approved
GR-P499878-CH5,"Proactive multi-state workforce","Christensen and Sons Trust",25966.51,16722.40,2022-06-15,2024-08-20,Denied
GR-P501466-SM8,"Progressive composite knowledgebase","Smith PLC Endowment",74398.57,37522.57,2022-08-08,2024-12-29,Denied
GR-P503399-WI9,"Persevering grid-enabled data-warehouse","Williams-Ware Council",41751.54,25508.83,2022-09-19,2025-01-30,Approved
GR-P511882-CO6,"Phased demand-driven monitoring","Coleman, Ritter and Wright Foundation",38411.66,23421.03,2022-06-26,2024-12-23,Approved
GR-P514328-GA8,"Public-key executive methodology","Garcia PLC Institute",79627.22,55993.87,2023-03-18,2025-02-19,Denied
GR-P515451-RI8,"Persistent system-worthy encoding","Rivera, Gonzalez and Harris Fund",43880.42,34461.22,2022-04-08,2025-01-18,Denied
GR-P518795-SM7,"Proactive upward-trending customer loyalty","Smith Ltd Fund",10832.42,7482.30,2023-04-17,2024-10-28,Pending
GR-P519125-PA6,"Persevering composite service-desk","Parks-Williams Institute",66480.49,38910.04,2023-03-16,2024-10-24,Denied
GR-P522508-CO1,"Polarized system-worthy Graphic Interface","Conley Inc Institute",82140.60,43124.82,2022-09-01,2024-07-07,Approved
GR-P527428-PA6,"Profit-focused impactful array","Parker, Ramirez and Hughes Council",62286.00,40414.97,2022-10-16,2024-10-05,Approved
GR-P535140-WA4,"Profound exuding flexibility","Walls Inc Foundation",59551.40,44286.74,2022-11-24,2024-05-05,Pending
GR-P535331-RO7,"Programmable responsive firmware","Ross-Kennedy Endowment",50891.09,38708.61,2022-07-27,2024-10-31,Approved
GR-P538774-JO7,"Polarized reciprocal intranet","Johnson-Parsons Federation",39722.91,20736.78,2022-12-17,2024-09-16,Denied
GR-P539076-BI5,"Programmable non-volatile alliance","Bishop, Reed and Frederick Trust",26102.87,15614.09,2023-12-15,2024-09-19,Pending
GR-P544168-CU4,"Pre-emptive background support","Cunningham-Mcpherson Foundation",85552.03,61766.33,2023-12-14,2024-06-27,Pending
GR-P545887-CR4,"Programmable reciprocal matrix","Cruz, Morton and Smith Institute",99120.16,54619.35,2023-06-24,2024-10-19,Pending
GR-P549359-WI5,"Proactive systemic Graphic Interface","Williams LLC Foundation",26702.51,21153.53,2023-09-15,2024-09-12,Approved
GR-P560040-YO1,"Profit-focused grid-enabled utilization","Young PLC Foundation",83145.59,52301.47,2024-03-21,2024-05-20,Pending
GR-P564150-HA6,"Proactive multi-state hub","Harris PLC Trust",20503.48,16397.36,2023-01-06,2024-06-05,Denied
GR-P570692-PR5,"Persevering uniform circuit","Pratt-Holland Trust",64384.75,48862.64,2023-10-25,2024-08-02,Approved
GR-P570710-RO1,"Persistent analyzing conglomeration","Rodriguez, Pitts and Rodriguez Fund",91086.02,80465.56,2022-09-21,2024-07-08,Approved
GR-P572522-AN9,"Polarized discrete budgetary management","Anderson and Sons Federation",91870.78,66652.02,2023-01-19,2024-09-26,Pending
GR-P581721-FO5,"Proactive actuating data-warehouse","Ford-Best Endowment",91244.54,65580.33,2023-06-05,2025-03-18,Approved
GR-P588608-NU9,"Proactive 4thgeneration frame","Nunez PLC Council",80148.86,67026.43,2022-03-29,2024-09-27,Denied
GR-P590036-KA8,"Polarized global moderator","Kane, Cook and Cervantes Federation",30153.46,21408.13,2023-05-18,2024-10-21,Approved
GR-P595906-EV2,"Polarized tangible array","Evans and Sons Federation",85380.51,74489.13,2022-07-22,2024-08-08,Pending
GR-P598889-HE3,"Persistent solution-oriented conglomeration","Hensley-Mccann Foundation",36200.46,26659.69,2023-06-23,2024-11-04,Pending
GR-P606193-SM7,"Polarized optimal protocol","Smith, Solis and Green Council",49151.55,39161.44,2023-10-27,2024-09-14,Pending
GR-P607796-CO9,"Progressive analyzing leverage","Coleman-Dalton Endowment",50665.96,38206.50,2024-02-09,2024-04-08,Denied
GR-P608129-RE1,"Persistent user-facing attitude","Reynolds Group Federation",15453.69,8084.40,2024-03-21,2024-06-22,Approved
GR-P609368-DA7,"Progressive dedicated Local Area Network","Davis-Rogers Federation",19354.24,15474.06,2024-02-07,2025-01-19,Denied
GR-P609738-MI6,"Proactive analyzing middleware","Miller-Carr Institute",79635.81,53387.72,2023-07-06,2024-05-17,Denied
